"arc_length","solute_mu","solute_c"
0.002008,3.33294e+19,2.49728e+19
0.002012,3.32625e+19,2.49227e+19
0.002016,3.31956e+19,2.48725e+19
0.00202,3.31287e+19,2.48224e+19
0.002024,3.30617e+19,2.47722e+19
0.002028,3.29948e+19,2.47221e+19
0.002032,3.29279e+19,2.46719e+19
0.002036,3.28609e+19,2.46218e+19
0.00204,3.2794e+19,2.45716e+19
0.002044,3.27271e+19,2.45215e+19
0.002048,3.26602e+19,2.44713e+19
0.002052,3.25932e+19,2.44212e+19
0.002056,3.25263e+19,2.4371e+19
0.00206,3.24594e+19,2.43209e+19
0.002064,3.23925e+19,2.42708e+19
0.002068,3.23255e+19,2.42206e+19
0.002072,3.22586e+19,2.41705e+19
0.002076,3.21917e+19,2.41203e+19
0.00208,3.21248e+19,2.40702e+19
0.002084,3.20578e+19,2.402e+19
0.002088,3.19909e+19,2.39699e+19
0.002092,3.1924e+19,2.39197e+19
0.002096,3.1857e+19,2.38696e+19
0.0021,3.17901e+19,2.38194e+19
0.002104,3.17232e+19,2.37693e+19
0.002108,3.16563e+19,2.37191e+19
0.002112,3.15893e+19,2.3669e+19
0.002116,3.15224e+19,2.36189e+19
0.00212,3.14555e+19,2.35687e+19
0.002124,3.13886e+19,2.35186e+19
0.002128,3.13216e+19,2.34684e+19
0.002132,3.12547e+19,2.34183e+19
0.002136,3.11878e+19,2.33681e+19
0.00214,3.11209e+19,2.3318e+19
0.002144,3.10539e+19,2.32678e+19
0.002148,3.0987e+19,2.32177e+19
0.002152,3.09201e+19,2.31675e+19
0.002156,3.08531e+19,2.31174e+19
0.00216,3.07862e+19,2.30672e+19
0.002164,3.07193e+19,2.30171e+19
0.002168,3.06524e+19,2.2967e+19
0.002172,3.05854e+19,2.29168e+19
0.002176,3.05185e+19,2.28667e+19
0.00218,3.04516e+19,2.28165e+19
0.002184,3.03847e+19,2.27664e+19
0.002188,3.03177e+19,2.27162e+19
0.002192,3.02508e+19,2.26661e+19
0.002196,3.01839e+19,2.26159e+19
0.0022,3.0117e+19,2.25658e+19
0.002204,3.005e+19,2.25156e+19
0.002208,2.99831e+19,2.24655e+19
0.002212,2.99162e+19,2.24153e+19
0.002216,2.98492e+19,2.23652e+19
0.00222,2.97823e+19,2.23151e+19
0.002224,2.97154e+19,2.22649e+19
0.002228,2.96485e+19,2.22148e+19
0.002232,2.95815e+19,2.21646e+19
0.002236,2.95146e+19,2.21145e+19
0.00224,2.94477e+19,2.20643e+19
0.002244,2.93808e+19,2.20142e+19
0.002248,2.93138e+19,2.1964e+19
0.002252,2.92469e+19,2.19139e+19
0.002256,2.918e+19,2.18637e+19
0.00226,2.91131e+19,2.18136e+19
0.002264,2.90461e+19,2.17634e+19
0.002268,2.89792e+19,2.17133e+19
0.002272,2.89123e+19,2.16632e+19
0.002276,2.88454e+19,2.1613e+19
0.00228,2.87784e+19,2.15629e+19
0.002284,2.87115e+19,2.15127e+19
0.002288,2.86446e+19,2.14626e+19
0.002292,2.85776e+19,2.14124e+19
0.002296,2.85107e+19,2.13623e+19
0.0023,2.84438e+19,2.13121e+19
0.002304,2.83769e+19,2.1262e+19
0.002308,2.83099e+19,2.12118e+19
0.002312,2.8243e+19,2.11617e+19
0.002316,2.81761e+19,2.11115e+19
0.00232,2.81092e+19,2.10614e+19
0.002324,2.80422e+19,2.10113e+19
0.002328,2.79753e+19,2.09611e+19
0.002332,2.79084e+19,2.0911e+19
0.002336,2.78415e+19,2.08608e+19
0.00234,2.77745e+19,2.08107e+19
0.002344,2.77076e+19,2.07605e+19
0.002348,2.76407e+19,2.07104e+19
0.002352,2.75737e+19,2.06602e+19
0.002356,2.75068e+19,2.06101e+19
0.00236,2.74399e+19,2.05599e+19
0.002364,2.7373e+19,2.05098e+19
0.002368,2.7306e+19,2.04596e+19
0.002372,2.72391e+19,2.04095e+19
0.002376,2.71722e+19,2.03593e+19
0.00238,2.71053e+19,2.03092e+19
0.002384,2.70383e+19,2.02591e+19
0.002388,2.69714e+19,2.02089e+19
0.002392,2.69045e+19,2.01588e+19
0.002396,2.68376e+19,2.01086e+19
0.0024,2.67706e+19,2.00585e+19
0.002404,2.67037e+19,2.00083e+19
0.002408,2.66368e+19,1.99582e+19
0.002412,2.65698e+19,1.9908e+19
0.002416,2.65029e+19,1.98579e+19
0.00242,2.6436e+19,1.98077e+19
0.002424,2.63691e+19,1.97576e+19
0.002428,2.63021e+19,1.97075e+19
0.002432,2.62352e+19,1.96573e+19
0.002436,2.61683e+19,1.96072e+19
0.00244,2.61014e+19,1.9557e+19
0.002444,2.60344e+19,1.95069e+19
0.002448,2.59675e+19,1.94567e+19
0.002452,2.59006e+19,1.94066e+19
0.002456,2.58337e+19,1.93564e+19
0.00246,2.57667e+19,1.93063e+19
0.002464,2.56998e+19,1.92561e+19
0.002468,2.56329e+19,1.9206e+19
0.002472,2.55659e+19,1.91558e+19
0.002476,2.5499e+19,1.91057e+19
0.00248,2.54321e+19,1.90556e+19
0.002484,2.53652e+19,1.90054e+19
0.002488,2.52982e+19,1.89553e+19
0.002492,2.52313e+19,1.89051e+19
0.002496,2.51644e+19,1.8855e+19
0.0025,2.50975e+19,1.88048e+19
0.002504,2.50305e+19,1.87547e+19
0.002508,2.49636e+19,1.87045e+19
0.002512,2.48967e+19,1.86544e+19
0.002516,2.48298e+19,1.86042e+19
0.00252,2.47628e+19,1.85541e+19
0.002524,2.46959e+19,1.85039e+19
0.002528,2.4629e+19,1.84538e+19
0.002532,2.4562e+19,1.84036e+19
0.002536,2.44951e+19,1.83535e+19
0.00254,2.44282e+19,1.83034e+19
0.002544,2.43613e+19,1.82532e+19
0.002548,2.42943e+19,1.82031e+19
0.002552,2.42274e+19,1.81529e+19
0.002556,2.41605e+19,1.81028e+19
0.00256,2.40936e+19,1.80526e+19
0.002564,2.40266e+19,1.80025e+19
0.002568,2.39597e+19,1.79523e+19
0.002572,2.38928e+19,1.79022e+19
0.002576,2.38259e+19,1.7852e+19
0.00258,2.37589e+19,1.78019e+19
0.002584,2.3692e+19,1.77517e+19
0.002588,2.36251e+19,1.77016e+19
0.002592,2.35581e+19,1.76515e+19
0.002596,2.34912e+19,1.76013e+19
0.0026,2.34243e+19,1.75512e+19
0.002604,2.33574e+19,1.7501e+19
0.002608,2.32904e+19,1.74509e+19
0.002612,2.32235e+19,1.74007e+19
0.002616,2.31566e+19,1.73506e+19
0.00262,2.30897e+19,1.73004e+19
0.002624,2.30227e+19,1.72503e+19
0.002628,2.29558e+19,1.72001e+19
0.002632,2.28889e+19,1.715e+19
0.002636,2.2822e+19,1.70998e+19
0.00264,2.2755e+19,1.70497e+19
0.002644,2.26881e+19,1.69996e+19
0.002648,2.26212e+19,1.69494e+19
0.002652,2.25542e+19,1.68993e+19
0.002656,2.24873e+19,1.68491e+19
0.00266,2.24204e+19,1.6799e+19
0.002664,2.23535e+19,1.67488e+19
0.002668,2.22865e+19,1.66987e+19
0.002672,2.22196e+19,1.66485e+19
0.002676,2.21527e+19,1.65984e+19
0.00268,2.20858e+19,1.65482e+19
0.002684,2.20188e+19,1.64981e+19
0.002688,2.19519e+19,1.64479e+19
0.002692,2.1885e+19,1.63978e+19
0.002696,2.18181e+19,1.63477e+19
0.0027,2.17511e+19,1.62975e+19
0.002704,2.16842e+19,1.62474e+19
0.002708,2.16173e+19,1.61972e+19
0.002712,2.15503e+19,1.61471e+19
0.002716,2.14834e+19,1.60969e+19
0.00272,2.14165e+19,1.60468e+19
0.002724,2.13496e+19,1.59966e+19
0.002728,2.12826e+19,1.59465e+19
0.002732,2.12157e+19,1.58963e+19
0.002736,2.11488e+19,1.58462e+19
0.00274,2.10819e+19,1.5796e+19
0.002744,2.10149e+19,1.57459e+19
0.002748,2.0948e+19,1.56958e+19
0.002752,2.08811e+19,1.56456e+19
0.002756,2.08142e+19,1.55955e+19
0.00276,2.07472e+19,1.55453e+19
0.002764,2.06803e+19,1.54952e+19
0.002768,2.06134e+19,1.5445e+19
0.002772,2.05465e+19,1.53949e+19
0.002776,2.04795e+19,1.53447e+19
0.00278,2.04126e+19,1.52946e+19
0.002784,2.03457e+19,1.52444e+19
0.002788,2.02787e+19,1.51943e+19
0.002792,2.02118e+19,1.51441e+19
0.002796,2.01449e+19,1.5094e+19
0.0028,2.0078e+19,1.50439e+19
0.002804,2.0011e+19,1.49937e+19
0.002808,1.99441e+19,1.49436e+19
0.002812,1.98772e+19,1.48934e+19
0.002816,1.98103e+19,1.48433e+19
0.00282,1.97433e+19,1.47931e+19
0.002824,1.96764e+19,1.4743e+19
0.002828,1.96095e+19,1.46928e+19
0.002832,1.95426e+19,1.46427e+19
0.002836,1.94756e+19,1.45925e+19
0.00284,1.94087e+19,1.45424e+19
0.002844,1.93418e+19,1.44922e+19
0.002848,1.92749e+19,1.44421e+19
0.002852,1.92079e+19,1.4392e+19
0.002856,1.9141e+19,1.43418e+19
0.00286,1.90741e+19,1.42917e+19
0.002864,1.90071e+19,1.42415e+19
0.002868,1.89402e+19,1.41914e+19
0.002872,1.88733e+19,1.41412e+19
0.002876,1.88064e+19,1.40911e+19
0.00288,1.87394e+19,1.40409e+19
0.002884,1.86725e+19,1.39908e+19
0.002888,1.86056e+19,1.39406e+19
0.002892,1.85387e+19,1.38905e+19
0.002896,1.84717e+19,1.38403e+19
0.0029,1.84048e+19,1.37902e+19
0.002904,1.83379e+19,1.37401e+19
0.002908,1.8271e+19,1.36899e+19
0.002912,1.8204e+19,1.36398e+19
0.002916,1.81371e+19,1.35896e+19
0.00292,1.80702e+19,1.35395e+19
0.002924,1.80032e+19,1.34893e+19
0.002928,1.79363e+19,1.34392e+19
0.002932,1.78694e+19,1.3389e+19
0.002936,1.78025e+19,1.33389e+19
0.00294,1.77355e+19,1.32887e+19
0.002944,1.76686e+19,1.32386e+19
0.002948,1.76017e+19,1.31884e+19
0.002952,1.75348e+19,1.31383e+19
0.002956,1.74678e+19,1.30882e+19
0.00296,1.74009e+19,1.3038e+19
0.002964,1.7334e+19,1.29879e+19
0.002968,1.7267e+19,1.29377e+19
0.002972,1.72001e+19,1.28876e+19
0.002976,1.71332e+19,1.28374e+19
0.00298,1.70663e+19,1.27873e+19
0.002984,1.69993e+19,1.27371e+19
0.002988,1.69324e+19,1.2687e+19
0.002992,1.68655e+19,1.26368e+19
0.002996,1.67986e+19,1.25867e+19
0.003,1.67316e+19,1.25365e+19
0.003004,1.66647e+19,1.24864e+19
0.003008,1.65978e+19,1.24363e+19
0.003012,1.65309e+19,1.23861e+19
0.003016,1.64639e+19,1.2336e+19
0.00302,1.6397e+19,1.22858e+19
0.003024,1.63301e+19,1.22357e+19
0.003028,1.62632e+19,1.21855e+19
0.003032,1.61962e+19,1.21354e+19
0.003036,1.61293e+19,1.20852e+19
0.00304,1.60624e+19,1.20351e+19
0.003044,1.59954e+19,1.19849e+19
0.003048,1.59285e+19,1.19348e+19
0.003052,1.58616e+19,1.18846e+19
0.003056,1.57947e+19,1.18345e+19
0.00306,1.57277e+19,1.17844e+19
0.003064,1.56608e+19,1.17342e+19
0.003068,1.55939e+19,1.16841e+19
0.003072,1.5527e+19,1.16339e+19
0.003076,1.546e+19,1.15838e+19
0.00308,1.53931e+19,1.15336e+19
0.003084,1.53262e+19,1.14835e+19
0.003088,1.52593e+19,1.14333e+19
0.003092,1.51923e+19,1.13832e+19
0.003096,1.51254e+19,1.1333e+19
0.0031,1.50585e+19,1.12829e+19
0.003104,1.49915e+19,1.12327e+19
0.003108,1.49246e+19,1.11826e+19
0.003112,1.48577e+19,1.11324e+19
0.003116,1.47908e+19,1.10823e+19
0.00312,1.47238e+19,1.10322e+19
0.003124,1.46569e+19,1.0982e+19
0.003128,1.459e+19,1.09319e+19
0.003132,1.45231e+19,1.08817e+19
0.003136,1.44561e+19,1.08316e+19
0.00314,1.43892e+19,1.07814e+19
0.003144,1.43223e+19,1.07313e+19
0.003148,1.42554e+19,1.06811e+19
0.003152,1.41884e+19,1.0631e+19
0.003156,1.41215e+19,1.05808e+19
0.00316,1.40546e+19,1.05307e+19
0.003164,1.39877e+19,1.04806e+19
0.003168,1.39207e+19,1.04304e+19
0.003172,1.38538e+19,1.03803e+19
0.003176,1.37869e+19,1.03301e+19
0.00318,1.37199e+19,1.028e+19
0.003184,1.3653e+19,1.02298e+19
0.003188,1.35861e+19,1.01797e+19
0.003192,1.35192e+19,1.01295e+19
0.003196,1.34522e+19,1.00794e+19
0.0032,1.33853e+19,1.00292e+19
0.003204,1.33184e+19,9.97909e+18
0.003208,1.32515e+19,9.92894e+18
0.003212,1.31845e+19,9.87879e+18
0.003216,1.31176e+19,9.82865e+18
0.00322,1.30507e+19,9.77851e+18
0.003224,1.29838e+19,9.72836e+18
0.003228,1.29168e+19,9.67821e+18
0.003232,1.28499e+19,9.62806e+18
0.003236,1.2783e+19,9.57792e+18
0.00324,1.2716e+19,9.52777e+18
0.003244,1.26491e+19,9.47763e+18
0.003248,1.25822e+19,9.42748e+18
0.003252,1.25153e+19,9.37734e+18
0.003256,1.24483e+19,9.32719e+18
0.00326,1.23814e+19,9.27704e+18
0.003264,1.23145e+19,9.22689e+18
0.003268,1.22476e+19,9.17675e+18
0.003272,1.21806e+19,9.1266e+18
0.003276,1.21137e+19,9.07646e+18
0.00328,1.20468e+19,9.02631e+18
0.003284,1.19799e+19,8.97617e+18
0.003288,1.19129e+19,8.92602e+18
0.003292,1.1846e+19,8.87587e+18
0.003296,1.17791e+19,8.82573e+18
0.0033,1.17121e+19,8.77558e+18
0.003304,1.16452e+19,8.72543e+18
0.003308,1.15783e+19,8.67529e+18
0.003312,1.15114e+19,8.62514e+18
0.003316,1.14444e+19,8.575e+18
0.00332,1.13775e+19,8.52485e+18
0.003324,1.13106e+19,8.4747e+18
0.003328,1.12437e+19,8.42456e+18
0.003332,1.11767e+19,8.37441e+18
0.003336,1.11098e+19,8.32426e+18
0.00334,1.10429e+19,8.27412e+18
0.003344,1.0976e+19,8.22397e+18
0.003348,1.0909e+19,8.17383e+18
0.003352,1.08421e+19,8.12368e+18
0.003356,1.07752e+19,8.07353e+18
0.00336,1.07082e+19,8.02339e+18
0.003364,1.06413e+19,7.97324e+18
0.003368,1.05744e+19,7.92309e+18
0.003372,1.05075e+19,7.87295e+18
0.003376,1.04405e+19,7.8228e+18
0.00338,1.03736e+19,7.77266e+18
0.003384,1.03067e+19,7.72251e+18
0.003388,1.02398e+19,7.67236e+18
0.003392,1.01728e+19,7.62222e+18
0.003396,1.01059e+19,7.57207e+18
0.0034,1.0039e+19,7.52192e+18
0.003404,9.97206e+18,7.47178e+18
0.003408,9.90513e+18,7.42163e+18
0.003412,9.8382e+18,7.37149e+18
0.003416,9.77127e+18,7.32134e+18
0.00342,9.70435e+18,7.27119e+18
0.003424,9.63742e+18,7.22105e+18
0.003428,9.57049e+18,7.1709e+18
0.003432,9.50357e+18,7.12076e+18
0.003436,9.43664e+18,7.07061e+18
0.00344,9.36971e+18,7.02046e+18
0.003444,9.30279e+18,6.97032e+18
0.003448,9.23586e+18,6.92017e+18
0.003452,9.16893e+18,6.87002e+18
0.003456,9.10201e+18,6.81988e+18
0.00346,9.03508e+18,6.76973e+18
0.003464,8.96816e+18,6.71959e+18
0.003468,8.90123e+18,6.66944e+18
0.003472,8.8343e+18,6.61929e+18
0.003476,8.76738e+18,6.56915e+18
0.00348,8.70045e+18,6.519e+18
0.003484,8.63352e+18,6.46885e+18
0.003488,8.5666e+18,6.41871e+18
0.003492,8.49967e+18,6.36856e+18
0.003496,8.43275e+18,6.31842e+18
0.0035,8.36582e+18,6.26827e+18
0.003504,8.29889e+18,6.21812e+18
0.003508,8.23196e+18,6.16798e+18
0.003512,8.16504e+18,6.11783e+18
0.003516,8.09811e+18,6.06769e+18
0.00352,8.03118e+18,6.01754e+18
0.003524,7.96426e+18,5.9674e+18
0.003528,7.89733e+18,5.91725e+18
0.003532,7.8304e+18,5.8671e+18
0.003536,7.76348e+18,5.81695e+18
0.00354,7.69655e+18,5.76681e+18
0.003544,7.62962e+18,5.71666e+18
0.003548,7.5627e+18,5.66652e+18
0.003552,7.49577e+18,5.61637e+18
0.003556,7.42885e+18,5.56623e+18
0.00356,7.36192e+18,5.51608e+18
0.003564,7.29499e+18,5.46593e+18
0.003568,7.22806e+18,5.41578e+18
0.003572,7.16114e+18,5.36564e+18
0.003576,7.09421e+18,5.31549e+18
0.00358,7.02729e+18,5.26535e+18
0.003584,6.96036e+18,5.2152e+18
0.003588,6.89344e+18,5.16506e+18
0.003592,6.82651e+18,5.11491e+18
0.003596,6.75958e+18,5.06476e+18
0.0036,6.69265e+18,5.01462e+18
0.003604,6.62573e+18,4.96447e+18
0.003608,6.5588e+18,4.91432e+18
0.003612,6.49187e+18,4.86418e+18
0.003616,6.42495e+18,4.81403e+18
0.00362,6.35802e+18,4.76389e+18
0.003624,6.29109e+18,4.71374e+18
0.003628,6.22417e+18,4.66359e+18
0.003632,6.15724e+18,4.61345e+18
0.003636,6.09031e+18,4.5633e+18
0.00364,6.02339e+18,4.51315e+18
0.003644,5.95646e+18,4.46301e+18
0.003648,5.88954e+18,4.41286e+18
0.003652,5.82261e+18,4.36272e+18
0.003656,5.75568e+18,4.31257e+18
0.00366,5.68875e+18,4.26242e+18
0.003664,5.62183e+18,4.21228e+18
0.003668,5.5549e+18,4.16213e+18
0.003672,5.48797e+18,4.11198e+18
0.003676,5.42105e+18,4.06184e+18
0.00368,5.35412e+18,4.01169e+18
0.003684,5.2872e+18,3.96155e+18
0.003688,5.22027e+18,3.9114e+18
0.003692,5.15334e+18,3.86125e+18
0.003696,5.08641e+18,3.81111e+18
0.0037,5.01949e+18,3.76096e+18
0.003704,4.95256e+18,3.71081e+18
0.003708,4.88564e+18,3.66067e+18
0.003712,4.81871e+18,3.61053e+18
0.003716,4.75178e+18,3.56038e+18
0.00372,4.68486e+18,3.51023e+18
0.003724,4.61793e+18,3.46008e+18
0.003728,4.551e+18,3.40994e+18
0.003732,4.48408e+18,3.35979e+18
0.003736,4.41715e+18,3.30964e+18
0.00374,4.35023e+18,3.2595e+18
0.003744,4.2833e+18,3.20936e+18
0.003748,4.21637e+18,3.15921e+18
0.003752,4.14944e+18,3.10906e+18
0.003756,4.08252e+18,3.05891e+18
0.00376,4.01559e+18,3.00877e+18
0.003764,3.94866e+18,2.95862e+18
0.003768,3.88174e+18,2.90848e+18
0.003772,3.81481e+18,2.85833e+18
0.003776,3.74789e+18,2.80819e+18
0.00378,3.68096e+18,2.75804e+18
0.003784,3.61403e+18,2.70789e+18
0.003788,3.5471e+18,2.65774e+18
0.003792,3.48018e+18,2.6076e+18
0.003796,3.41325e+18,2.55745e+18
0.0038,3.34633e+18,2.50731e+18
0.003804,3.2794e+18,2.45716e+18
0.003808,3.21247e+18,2.40701e+18
0.003812,3.14554e+18,2.35687e+18
0.003816,3.07862e+18,2.30672e+18
0.00382,3.01169e+18,2.25658e+18
0.003824,2.94476e+18,2.20643e+18
0.003828,2.87784e+18,2.15628e+18
0.003832,2.81092e+18,2.10614e+18
0.003836,2.74399e+18,2.05599e+18
0.00384,2.67706e+18,2.00584e+18
0.003844,2.61013e+18,1.9557e+18
0.003848,2.54321e+18,1.90555e+18
0.003852,2.47628e+18,1.85541e+18
0.003856,2.40935e+18,1.80526e+18
0.00386,2.34243e+18,1.75511e+18
0.003864,2.2755e+18,1.70497e+18
0.003868,2.20858e+18,1.65482e+18
0.003872,2.14165e+18,1.60467e+18
0.003876,2.07472e+18,1.55453e+18
0.00388,2.00779e+18,1.50438e+18
0.003884,1.94087e+18,1.45424e+18
0.003888,1.87394e+18,1.40409e+18
0.003892,1.80701e+18,1.35394e+18
0.003896,1.74009e+18,1.3038e+18
0.0039,1.67316e+18,1.25365e+18
0.003904,1.60623e+18,1.20351e+18
0.003908,1.53931e+18,1.15336e+18
0.003912,1.47238e+18,1.10322e+18
0.003916,1.40546e+18,1.05307e+18
0.00392,1.33853e+18,1.00292e+18
0.003924,1.2716e+18,9.52777e+17
0.003928,1.20468e+18,9.02631e+17
0.003932,1.13775e+18,8.52485e+17
0.003936,1.07082e+18,8.02339e+17
0.00394,1.0039e+18,7.52193e+17
0.003944,9.36972e+17,7.02047e+17
0.003948,8.70038e+17,6.51895e+17
0.003952,8.03111e+17,6.01748e+17
0.003956,7.36184e+17,5.51602e+17
0.00396,6.69258e+17,5.01456e+17
0.003964,6.02331e+17,4.5131e+17
0.003968,5.35405e+17,4.01164e+17
0.003972,4.68486e+17,3.51023e+17
0.003976,4.01559e+17,3.00877e+17
0.00398,3.34633e+17,2.50731e+17
0.003984,2.67706e+17,2.00585e+17
0.003988,2.0078e+17,1.50439e+17
0.003992,1.33853e+17,1.00292e+17
0.003996,6.69266e+16,5.01462e+16
0.004,7.62939,0
